sample_id,species,functional_group,photosynthetic_pathway,site,batch,replicate_number_root,replicate_number_position,staining_success,hyphopodia,intrhyphae,arbuscule,coil,vesicle,spore,total,fire_frequency
1348,Amphicarpa bracteata,legume,C3,106,3,5,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1349,Amphicarpa bracteata,legume,C3,106,3,5,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1350,Amphicarpa bracteata,legume,C3,106,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1351,Amphicarpa bracteata,legume,C3,106,3,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1352,Amphicarpa bracteata,legume,C3,106,3,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1353,Amphicarpa bracteata,legume,C3,106,3,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1354,Amphicarpa bracteata,legume,C3,106,3,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1355,Amphicarpa bracteata,legume,C3,106,3,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1356,Amphicarpa bracteata,legume,C3,106,3,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1357,Amphicarpa bracteata,legume,C3,106,3,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1358,Amphicarpa bracteata,legume,C3,106,3,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1359,Amphicarpa bracteata,legume,C3,106,3,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1360,Amphicarpa bracteata,legume,C3,106,3,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1361,Amphicarpa bracteata,legume,C3,106,3,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1362,Amphicarpa bracteata,legume,C3,106,3,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1363,Amphicarpa bracteata,legume,C3,106,3,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1364,Amphicarpa bracteata,legume,C3,106,3,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1365,Amphicarpa bracteata,legume,C3,106,3,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1366,Amphicarpa bracteata,legume,C3,106,3,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1367,Amphicarpa bracteata,legume,C3,106,3,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1368,Amphicarpa bracteata,legume,C3,106,3,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1369,Amphicarpa bracteata,legume,C3,106,3,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1370,Amphicarpa bracteata,legume,C3,106,3,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1371,Amphicarpa bracteata,legume,C3,106,3,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1372,Amphicarpa bracteata,legume,C3,106,3,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1373,Amphicarpa bracteata,legume,C3,106,3,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1374,Amphicarpa bracteata,legume,C3,106,3,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1375,Amphicarpa bracteata,legume,C3,106,3,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1376,Amphicarpa bracteata,legume,C3,106,3,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1377,Amphicarpa bracteata,legume,C3,106,3,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1378,Amphicarpa bracteata,legume,C3,106,3,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1379,Amphicarpa bracteata,legume,C3,106,3,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1380,Amphicarpa bracteata,legume,C3,106,3,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1381,Amphicarpa bracteata,legume,C3,106,3,9,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1382,Amphicarpa bracteata,legume,C3,106,3,9,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1383,Amphicarpa bracteata,legume,C3,106,3,9,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1384,Amphicarpa bracteata,legume,C3,106,3,9,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1385,Amphicarpa bracteata,legume,C3,106,3,9,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1386,Amphicarpa bracteata,legume,C3,106,3,9,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1387,Amphicarpa bracteata,legume,C3,106,3,9,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1388,Amphicarpa bracteata,legume,C3,106,3,9,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1389,Amphicarpa bracteata,legume,C3,106,3,9,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1390,Amphicarpa bracteata,legume,C3,106,3,9,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1391,Amphicarpa bracteata,legume,C3,106,3,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1392,Amphicarpa bracteata,legume,C3,106,3,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1393,Amphicarpa bracteata,legume,C3,106,3,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1394,Amphicarpa bracteata,legume,C3,106,3,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1395,Amphicarpa bracteata,legume,C3,106,3,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1396,Amphicarpa bracteata,legume,C3,106,3,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1397,Amphicarpa bracteata,legume,C3,106,3,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1398,Amphicarpa bracteata,legume,C3,106,3,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1399,Amphicarpa bracteata,legume,C3,106,3,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
1400,Amphicarpa bracteata,legume,C3,106,3,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2701,Urtica dioica,non-legume forb,C3,106,2,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2702,Urtica dioica,non-legume forb,C3,106,2,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2703,Urtica dioica,non-legume forb,C3,106,2,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2704,Urtica dioica,non-legume forb,C3,106,2,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2705,Urtica dioica,non-legume forb,C3,106,2,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2706,Urtica dioica,non-legume forb,C3,106,2,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2707,Urtica dioica,non-legume forb,C3,106,2,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2708,Urtica dioica,non-legume forb,C3,106,2,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2709,Urtica dioica,non-legume forb,C3,106,2,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2710,Urtica dioica,non-legume forb,C3,106,2,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2711,Urtica dioica,non-legume forb,C3,106,2,2,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2712,Urtica dioica,non-legume forb,C3,106,2,2,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2713,Urtica dioica,non-legume forb,C3,106,2,2,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2714,Urtica dioica,non-legume forb,C3,106,2,2,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2715,Urtica dioica,non-legume forb,C3,106,2,2,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2716,Urtica dioica,non-legume forb,C3,106,2,2,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2717,Urtica dioica,non-legume forb,C3,106,2,2,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2718,Urtica dioica,non-legume forb,C3,106,2,2,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2719,Urtica dioica,non-legume forb,C3,106,2,2,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2720,Urtica dioica,non-legume forb,C3,106,2,2,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2721,Urtica dioica,non-legume forb,C3,106,2,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2722,Urtica dioica,non-legume forb,C3,106,2,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2723,Urtica dioica,non-legume forb,C3,106,2,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2724,Urtica dioica,non-legume forb,C3,106,2,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2725,Urtica dioica,non-legume forb,C3,106,2,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2726,Urtica dioica,non-legume forb,C3,106,2,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2727,Urtica dioica,non-legume forb,C3,106,2,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2728,Urtica dioica,non-legume forb,C3,106,2,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2729,Urtica dioica,non-legume forb,C3,106,2,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2730,Urtica dioica,non-legume forb,C3,106,2,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2731,Urtica dioica,non-legume forb,C3,106,2,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2732,Urtica dioica,non-legume forb,C3,106,2,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2733,Urtica dioica,non-legume forb,C3,106,2,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2734,Urtica dioica,non-legume forb,C3,106,2,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2735,Urtica dioica,non-legume forb,C3,106,2,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2736,Urtica dioica,non-legume forb,C3,106,2,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2737,Urtica dioica,non-legume forb,C3,106,2,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2738,Urtica dioica,non-legume forb,C3,106,2,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2739,Urtica dioica,non-legume forb,C3,106,2,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2740,Urtica dioica,non-legume forb,C3,106,2,4,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2741,Urtica dioica,non-legume forb,C3,106,2,5,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2742,Urtica dioica,non-legume forb,C3,106,2,5,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2743,Urtica dioica,non-legume forb,C3,106,2,5,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2744,Urtica dioica,non-legume forb,C3,106,2,5,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2745,Urtica dioica,non-legume forb,C3,106,2,5,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2746,Urtica dioica,non-legume forb,C3,106,2,5,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2747,Urtica dioica,non-legume forb,C3,106,2,5,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2748,Urtica dioica,non-legume forb,C3,106,2,5,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2749,Urtica dioica,non-legume forb,C3,106,2,5,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2750,Urtica dioica,non-legume forb,C3,106,2,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2751,Urtica dioica,non-legume forb,C3,106,2,6,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2752,Urtica dioica,non-legume forb,C3,106,2,6,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2753,Urtica dioica,non-legume forb,C3,106,2,6,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2754,Urtica dioica,non-legume forb,C3,106,2,6,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2755,Urtica dioica,non-legume forb,C3,106,2,6,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2756,Urtica dioica,non-legume forb,C3,106,2,6,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2757,Urtica dioica,non-legume forb,C3,106,2,6,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2758,Urtica dioica,non-legume forb,C3,106,2,6,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2759,Urtica dioica,non-legume forb,C3,106,2,6,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2760,Urtica dioica,non-legume forb,C3,106,2,6,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2761,Urtica dioica,non-legume forb,C3,106,2,7,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2762,Urtica dioica,non-legume forb,C3,106,2,7,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2763,Urtica dioica,non-legume forb,C3,106,2,7,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2764,Urtica dioica,non-legume forb,C3,106,2,7,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2765,Urtica dioica,non-legume forb,C3,106,2,7,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2766,Urtica dioica,non-legume forb,C3,106,2,7,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2767,Urtica dioica,non-legume forb,C3,106,2,7,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2768,Urtica dioica,non-legume forb,C3,106,2,7,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2769,Urtica dioica,non-legume forb,C3,106,2,7,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2770,Urtica dioica,non-legume forb,C3,106,2,7,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2771,Urtica dioica,non-legume forb,C3,106,2,8,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2772,Urtica dioica,non-legume forb,C3,106,2,8,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2773,Urtica dioica,non-legume forb,C3,106,2,8,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2774,Urtica dioica,non-legume forb,C3,106,2,8,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2775,Urtica dioica,non-legume forb,C3,106,2,8,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2776,Urtica dioica,non-legume forb,C3,106,2,8,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2777,Urtica dioica,non-legume forb,C3,106,2,8,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2778,Urtica dioica,non-legume forb,C3,106,2,8,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2779,Urtica dioica,non-legume forb,C3,106,2,8,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2780,Urtica dioica,non-legume forb,C3,106,2,8,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2781,Urtica dioica,non-legume forb,C3,106,2,9,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2782,Urtica dioica,non-legume forb,C3,106,2,9,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2783,Urtica dioica,non-legume forb,C3,106,2,9,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2784,Urtica dioica,non-legume forb,C3,106,2,9,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2785,Urtica dioica,non-legume forb,C3,106,2,9,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2786,Urtica dioica,non-legume forb,C3,106,2,9,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2787,Urtica dioica,non-legume forb,C3,106,2,9,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2788,Urtica dioica,non-legume forb,C3,106,2,9,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2789,Urtica dioica,non-legume forb,C3,106,2,9,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2790,Urtica dioica,non-legume forb,C3,106,2,9,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2791,Urtica dioica,non-legume forb,C3,106,2,10,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2792,Urtica dioica,non-legume forb,C3,106,2,10,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2793,Urtica dioica,non-legume forb,C3,106,2,10,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2794,Urtica dioica,non-legume forb,C3,106,2,10,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2795,Urtica dioica,non-legume forb,C3,106,2,10,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2796,Urtica dioica,non-legume forb,C3,106,2,10,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2797,Urtica dioica,non-legume forb,C3,106,2,10,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2798,Urtica dioica,non-legume forb,C3,106,2,10,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2799,Urtica dioica,non-legume forb,C3,106,2,10,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
2800,Urtica dioica,non-legume forb,C3,106,2,10,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.667
401,Amphicarpa bracteata,legume,C3,107,1,1,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
402,Amphicarpa bracteata,legume,C3,107,1,1,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
403,Amphicarpa bracteata,legume,C3,107,1,1,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
404,Amphicarpa bracteata,legume,C3,107,1,1,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
405,Amphicarpa bracteata,legume,C3,107,1,1,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
406,Amphicarpa bracteata,legume,C3,107,1,1,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
407,Amphicarpa bracteata,legume,C3,107,1,1,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
408,Amphicarpa bracteata,legume,C3,107,1,1,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
409,Amphicarpa bracteata,legume,C3,107,1,1,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
410,Amphicarpa bracteata,legume,C3,107,1,1,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
411,Amphicarpa bracteata,legume,C3,107,1,2,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
412,Amphicarpa bracteata,legume,C3,107,1,2,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
413,Amphicarpa bracteata,legume,C3,107,1,2,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
414,Amphicarpa bracteata,legume,C3,107,1,2,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
415,Amphicarpa bracteata,legume,C3,107,1,2,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
416,Amphicarpa bracteata,legume,C3,107,1,2,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
417,Amphicarpa bracteata,legume,C3,107,1,2,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
418,Amphicarpa bracteata,legume,C3,107,1,2,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
419,Amphicarpa bracteata,legume,C3,107,1,2,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
420,Amphicarpa bracteata,legume,C3,107,1,2,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
421,Amphicarpa bracteata,legume,C3,107,1,3,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
422,Amphicarpa bracteata,legume,C3,107,1,3,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
423,Amphicarpa bracteata,legume,C3,107,1,3,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
424,Amphicarpa bracteata,legume,C3,107,1,3,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
425,Amphicarpa bracteata,legume,C3,107,1,3,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
426,Amphicarpa bracteata,legume,C3,107,1,3,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
427,Amphicarpa bracteata,legume,C3,107,1,3,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
428,Amphicarpa bracteata,legume,C3,107,1,3,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
429,Amphicarpa bracteata,legume,C3,107,1,3,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
430,Amphicarpa bracteata,legume,C3,107,1,3,10,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
431,Amphicarpa bracteata,legume,C3,107,1,4,1,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
432,Amphicarpa bracteata,legume,C3,107,1,4,2,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
433,Amphicarpa bracteata,legume,C3,107,1,4,3,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
434,Amphicarpa bracteata,legume,C3,107,1,4,4,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
435,Amphicarpa bracteata,legume,C3,107,1,4,5,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
436,Amphicarpa bracteata,legume,C3,107,1,4,6,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
437,Amphicarpa bracteata,legume,C3,107,1,4,7,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
438,Amphicarpa bracteata,legume,C3,107,1,4,8,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
439,Amphicarpa bracteata,legume,C3,107,1,4,9,N (overstained),NA,NA,NA,NA,NA,NA,0,0.333
440,Amphicarpa bracteata,legume,C3,107,1,4,10,N,NA,NA,NA,NA,NA,NA,0,0.333
441,Amphicarpa bracteata,legume,C3,107,1,5,1,N,NA,NA,NA,NA,NA,NA,0,0.333
442,Amphicarpa bracteata,legume,C3,107,1,5,2,N,NA,NA,NA,NA,NA,NA,0,0.333
443,Amphicarpa bracteata,legume,C3,107,1,5,3,N,NA,NA,NA,NA,NA,NA,0,0.333
444,Amphicarpa bracteata,legume,C3,107,1,5,4,N,NA,NA,NA,NA,NA,NA,0,0.333
445,Amphicarpa bracteata,legume,C3,107,1,5,5,N,NA,NA,NA,NA,NA,NA,0,0.333
446,Amphicarpa bracteata,legume,C3,107,1,5,6,N,NA,NA,NA,NA,NA,NA,0,0.333
447,Amphicarpa bracteata,legume,C3,107,1,5,7,N,NA,NA,NA,NA,NA,NA,0,0.333
448,Amphicarpa bracteata,legume,C3,107,1,5,8,N,NA,NA,NA,NA,NA,NA,0,0.333
449,Amphicarpa bracteata,legume,C3,107,1,5,9,N,NA,NA,NA,NA,NA,NA,0,0.333
450,Amphicarpa bracteata,legume,C3,107,1,5,10,N,NA,NA,NA,NA,NA,NA,0,0.333
451,Amphicarpa bracteata,legume,C3,107,1,6,1,N,NA,NA,NA,NA,NA,NA,0,0.333
452,Amphicarpa bracteata,legume,C3,107,1,6,2,N,NA,NA,NA,NA,NA,NA,0,0.333
453,Amphicarpa bracteata,legume,C3,107,1,6,3,N,NA,NA,NA,NA,NA,NA,0,0.333
454,Amphicarpa bracteata,legume,C3,107,1,6,4,N,NA,NA,NA,NA,NA,NA,0,0.333
455,Amphicarpa bracteata,legume,C3,107,1,6,5,N,NA,NA,NA,NA,NA,NA,0,0.333
456,Amphicarpa bracteata,legume,C3,107,1,6,6,N,NA,NA,NA,NA,NA,NA,0,0.333
457,Amphicarpa bracteata,legume,C3,107,1,6,7,N,NA,NA,NA,NA,NA,NA,0,0.333
458,Amphicarpa bracteata,legume,C3,107,1,6,8,N,NA,NA,NA,NA,NA,NA,0,0.333
459,Amphicarpa bracteata,legume,C3,107,1,6,9,N,NA,NA,NA,NA,NA,NA,0,0.333
460,Amphicarpa bracteata,legume,C3,107,1,6,10,N,NA,NA,NA,NA,NA,NA,0,0.333
461,Amphicarpa bracteata,legume,C3,107,1,7,1,Y,1,1,0,0,0,0,2,0.333
462,Amphicarpa bracteata,legume,C3,107,1,7,2,Y,1,1,1,0,1,0,4,0.333
463,Amphicarpa bracteata,legume,C3,107,1,7,3,Y,0,1,0,0,0,0,1,0.333
464,Amphicarpa bracteata,legume,C3,107,1,7,4,Y,0,1,0,0,0,0,1,0.333
465,Amphicarpa bracteata,legume,C3,107,1,7,5,Y,0,0,0,0,0,0,0,0.333
466,Amphicarpa bracteata,legume,C3,107,1,7,6,Y,0,1,0,0,0,0,1,0.333
467,Amphicarpa bracteata,legume,C3,107,1,7,7,Y,0,1,0,0,0,0,1,0.333
468,Amphicarpa bracteata,legume,C3,107,1,7,8,Y,0,0,0,0,0,0,0,0.333
469,Amphicarpa bracteata,legume,C3,107,1,7,9,Y,0,0,0,0,0,0,0,0.333
470,Amphicarpa bracteata,legume,C3,107,1,7,10,Y,0,0,0,0,0,0,0,0.333
471,Amphicarpa bracteata,legume,C3,107,1,8,1,Y,0,0,0,0,0,0,0,0.333
472,Amphicarpa bracteata,legume,C3,107,1,8,2,Y,0,1,0,0,0,0,1,0.333
473,Amphicarpa bracteata,legume,C3,107,1,8,3,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
474,Amphicarpa bracteata,legume,C3,107,1,8,4,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
475,Amphicarpa bracteata,legume,C3,107,1,8,5,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
476,Amphicarpa bracteata,legume,C3,107,1,8,6,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
477,Amphicarpa bracteata,legume,C3,107,1,8,7,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
478,Amphicarpa bracteata,legume,C3,107,1,8,8,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
479,Amphicarpa bracteata,legume,C3,107,1,8,9,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
480,Amphicarpa bracteata,legume,C3,107,1,8,10,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
481,Amphicarpa bracteata,legume,C3,107,1,9,1,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
482,Amphicarpa bracteata,legume,C3,107,1,9,2,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
483,Amphicarpa bracteata,legume,C3,107,1,9,3,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
484,Amphicarpa bracteata,legume,C3,107,1,9,4,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
485,Amphicarpa bracteata,legume,C3,107,1,9,5,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
486,Amphicarpa bracteata,legume,C3,107,1,9,6,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
487,Amphicarpa bracteata,legume,C3,107,1,9,7,N(overstained),NA,NA,NA,NA,NA,NA,0,0.333
